14501013,E145,F-HESR,Amelia,2008 (16 years),
33971,B738,N823SY,Sun Country Airlines,Sep 2004 (19 years),
36386,B738,RA-73090,Utair,Jun 2011 (12 years),
1878,A332,9N-ALZ,Nepal Airlines,Jun 2018 (5 years),
29809,B737,N783SW,Southwest Airlines,Sep 2000 (23 years),
09054,A21N,N2029J,JetBlue Airways,Oct 2019 (4 years),
61447,B38M,B-208N,Shandong Airlines,Feb 2019 (5 years),
44919,B738,B-1527,Air China,Jul 2015 (8 years),
30327,B737,N737CM,Private owner,Aug 1999 (24 years),
0924,A346,HZ-SKY,Sky Prime Aviation,2008 (16 years),
35250,B77W,C-FRAM,Air Canada,Jun 2008 (15 years),
55013,BCS3,HB-JCD,Swiss,Aug 2017 (6 years),
29929,B738,PK-GEN,Garuda Indonesia,Jan 2001 (23 years),
28483,B752,N987FD,FedEx,Oct 1997 (26 years),
10327,A20N,N376FR,Frontier,Nov 2020 (3 years),
40894,B763,JA623A,All Nippon Airways,Mar 2011 (13 years),
25487,B752,N757CL,Bischoff Aerospace,Jul 1992 (31 years),
272,A359,B-306Y,China Eastern Airlines,Feb 2019 (5 years),
17000216,E75S,N132HQ,American Airlines,Mar 2008 (16 years),
44662,B38M,G-TUOD,TUI fly,Jul 2023 (Brand new),
15018,CRJ9,N918FJ,Mesa Airlines,Mar 2004 (20 years),
41805,B738,TC-JKU,AJet,Mar 2015 (9 years),
43534,B739,N63820,United Airlines,Mar 2014 (10 years),
109,DH8A,C-GONR,Voyageur Airways,Jul 1988 (35 years),
39880,B739,N959DZ,Delta Air Lines,Sep 2014 (9 years),
4230,DH8D,9H-BEL,Swiss Global Air Lines,Jan 2009 (15 years),
26697,B752,N792FD,FedEx,1993 (31 years),
10996,A21N,UK32111,Qanot Sharq,Nov 2022 (1 year),
37819,B738,PK-GFG,Garuda Indonesia,Sep 2010 (13 years),
35261,B788,C-GHPX,Air Canada,Oct 2014 (9 years),
67753,B38M,N8780Q,Southwest Airlines,Sep 2022 (1 year),
25476,B752,N455UP,UPS,Sep 1995 (28 years),
1327,AT76,PK-WHT,Wings Air,May 2016 (7 years),
31210,B738,N964NN,American Airlines,Dec 2014 (9 years),
318,A359,B-308T,China Southern Airlines,Jun 2019 (4 years),
36481,B738,N520AS,Alaska Airlines,Feb 2009 (15 years),
43254,B77W,D2-TEK,TAAG Angola Airlines,Apr 2016 (7 years),
43862,B789,N438AM,Aeromexico,Mar 2017 (7 years),
00466,A320,UR-CSS,Anda Air,Apr 1994 (29 years),
40009,B738,TC-CPK,Pegasus,Dec 2013 (10 years),
1020,AT76,SX-OBK,Olympic Air,Jun 2012 (11 years),
31915,B739,N809DN,Delta Air Lines,Nov 2013 (10 years),
7030,CRJ1,N406SW,SkyWest Airlines,1993 (31 years),
34837,B788,JA827J,Zipair,Apr 2012 (11 years),
41052,B77W,HZ-AK15,Saudia,Jun 2012 (11 years),
1537,AT76,F-OJMZ,EWA Air,Dec 2018 (5 years),
234,A388,A6-EUS,Emirates,Feb 2017 (7 years),
39611,B738,PR-GUX,GOL Linhas Aereas,Jan 2013 (11 years),
42941,B738,B-7818,Xiamen Air,Jul 2017 (6 years),
19000474,E190,LV-CPK,Aerolineas Argentinas,2011 (13 years),
15099,CRJ9,N813SK,Delta Air Lines,Dec 2006 (17 years),
32511,B737,N253WN,Southwest Airlines,Aug 2006 (17 years),
29589,B752,OE-LNX,DHL,Dec 1998 (25 years),
65471,B38M,N8806Q,Southwest Airlines,Oct 2019 (4 years),
30858,B738,N962AN,American Airlines,Apr 2001 (22 years),
40250,B738,N835SY,Sun Country Airlines,Dec 2011 (12 years),
44396,B738,B-1346,Hainan Airlines,Oct 2017 (6 years),
14501040,E145,PK-OMG,Private owner,2009 (15 years),
7619,CRJ2,VP-BBC,Yamal Airlines,Feb 2002 (22 years),
28357,B772,HZ-AKN,Saudia,Dec 1998 (25 years),
64308,B38M,DQ-FAD,Fiji Airways,Dec 2018 (5 years),
09536,A20N,B-30ET,China Eastern Airlines,Apr 2020 (3 years),
61173,B738,TC-SEM,SunExpress,Sep 2015 (8 years),
38824,B738,HL8242,Jin Air,Jan 2012 (12 years),
61604,B77W,PH-BVS,KLM,Feb 2017 (7 years),
67474,B38M,N8828L,Southwest Airlines,Nov 2022 (1 year),
31549,B77W,N732AN,American Airlines,Nov 2014 (9 years),
17000421,E75L,N119SY,United Airlines,Sep 2014 (9 years),
548,DH8C,C-GAQN,North Cariboo Air,Jul 2000 (23 years),
1431,A333,9M-MTM,Malaysia Airlines,May 2013 (10 years),
7569,CRJ2,N411ZW,United Airlines,Oct 2001 (22 years),
30294,B738,ST-BDS,Badr Airlines,Mar 2004 (20 years),
557,DH8C,8Q-IAK,Maldivian,Oct 2000 (23 years),
44598,B38M,PH-TFO,TUI fly,Jan 2019 (5 years),
15478,CRJ9,N478PX,Delta Air Lines,Dec 2019 (4 years),
32632,B738,ZS-SJS,FlySafair,Aug 2002 (21 years),
145305,E145,9J-TST,Royal Air Charters,N/A,
29996,B739,HL7718,Jin Air,Jun 2003 (20 years),
62565,B77W,9K-AOH,Kuwait Airways,Feb 2017 (7 years),
340B-369,SF34,VH-EKH,Rex,1995 (29 years),
10409,A20N,HK-5368,Avianca,Feb 2021 (3 years),
10739,A21N,TC-RBM,Pegasus,May 2022 (1 year),
28626,B738,HL7559,Jin Air,Jul 2000 (23 years),
32659,B738,RA-73264,Alrosa,May 2005 (18 years),
30456,B772,F-GSPM,Air France,Oct 2000 (23 years),
10868,A20N,B-32AT,Colorful Guizhou Airlines,Jul 2022 (1 year),
42197,B739,N66893,United Airlines,Jan 2016 (8 years),
64495,B39M,N37518,United Airlines,May 2019 (4 years),
19000399,E190,N988TA,Avianca,2010 (14 years),
19020024,E295,EC-NFA,Binter Canarias,Nov 2019 (4 years),
24451,B752,N752CX,Air Transport International,Apr 1989 (34 years),
39965,B738,HP-1848CMP,Copa Airlines,Aug 2015 (8 years),
38781,B789,B-1345,Hainan Airlines,Oct 2017 (6 years),
561,DH8C,JA728A,Japan Coast Guard,Nov 2000 (23 years),
40918,B789,N45956,United Airlines,Jul 2015 (8 years),
44549,B77W,PH-BVN,KLM,Feb 2015 (9 years),
10251,CRJ7,N607SK,American Airlines,Feb 2006 (18 years),
10930,A21N,HA-LZM,Wizz Air,Jun 2022 (1 year),
42379,B788,A4O-SB,Oman Air,Oct 2015 (8 years),
32880,B772,N766AN,American Airlines,Jun 2003 (20 years),
38685,B738,PK-LKP,Lion Air,Jan 2013 (11 years),
24122,B752,G-LSAA,Jet2,Jul 1988 (35 years),
61008,B38M,A6-FKL,FlyDubai,Jan 2023 (1 year),
27732,B772,HS-TJG,Thai Airways,Oct 1997 (26 years),
63281,B38M,B-20C7,China Southern Airlines,Jun 2019 (4 years),
43560,B38M,B-206N,Lucky Air,Oct 2018 (5 years),
0778,A332,N860NW,Delta Air Lines,Aug 2006 (17 years),
4073,DH8D,N577UA,Unical Aviation,Aug 2002 (21 years),
19000588,E195,PR-AXL,Azul Linhas Aereas,Nov 2012 (11 years),
40120,B77W,S2-AHM,Biman Bangladesh Airlines,Jan 2014 (10 years),
35223,B739,PK-LSW,Lion Air,Mar 2008 (16 years),
55194,BCS3,YI-ARH,Iraqi Airways,Aug 2023 (Brand new),
10154,CRJ7,N524AE,American Airlines,Jun 2004 (19 years),
15206,CRJ9,ES-ACM,SAS,2008 (16 years),
43582,B38M,EI-RZD,Neos,Dec 2019 (4 years),
62160,B738,F-HTVF,Transavia,Mar 2017 (7 years),
1590,A333,HL8003,Korean Air,Dec 2014 (9 years),
10788,A20N,CC-AWR,JetSMART,Nov 2022 (1 year),
01025,A319,F-GRHF,Air France,May 1999 (24 years),
11914,A20N,HZ-NS78,Flynas,Dec 2023 (Brand new),
40757,B738,SU-GDX,Egyptair,Sep 2010 (13 years),
09455,A20N,9H-AVK,Comlux,May 2020 (3 years),
26562,B744,ER-JAI,Aerotranscargo,Feb 1996 (28 years),
08365,A20N,G-TTNE,British Airways,Sep 2018 (5 years),
17000669,E75L,N626QX,Alaska Airlines,May 2017 (6 years),
08587,A21N,VT-IUB,IndiGo,Feb 2019 (5 years),
1490,A333,EC-LZJ,Iberia,Dec 2013 (10 years),
19000225,E190,T7-SBH,Falcon Aviation Services,2010 (14 years),
19000548,E190,G-LCAF,British Airways,May 2012 (11 years),
00921,A320,LY-NVZ,Private owner,Nov 1998 (25 years),
19000767,E190,F-HBLL,Air France,May 2019 (4 years),
37424,B738,B-5536,Shandong Airlines,Jul 2010 (13 years),
30252,B772,N789AN,American Airlines,May 2000 (23 years),
33891,B738,JA53AN,All Nippon Airways,Oct 2008 (15 years),
29801,B737,N749SW,Southwest Airlines,Jul 1999 (24 years),
39959,B738,C-FPRP,Sunwing Airlines,May 2015 (8 years),
19000204,E195,OY-GDC,Marathon Airlines,2008 (16 years),
63130,B763,N295FE,FedEx,Jun 2023 (Brand new),
41068,B763,N297FE,FedEx,May 2012 (11 years),
09556,A21N,B-30FZ,Spring Airlines,Aug 2020 (3 years),
10102,A20N,HB-AYN,easyJet,Oct 2021 (2 years),
37162,B738,HL8220,T'way Air,May 2009 (14 years),
19000449,E195,PR-AYV,Azul Linhas Aereas,2011 (13 years),
34972,B737,N250WN,Southwest Airlines,Aug 2006 (17 years),
35332,B738,F-HIXA,ASL Airlines,Mar 2007 (17 years),
08618,A20N,XA-VRJ,Volaris,Mar 2019 (5 years),
34443,B738,VH-VUJ,Virgin Australia,Sep 2006 (17 years),
60917,B38M,VT-BXN,Air India Express,Jul 2019 (4 years),
07591,A20N,HS-CBB,AirAsia,May 2017 (6 years),
39289,B789,VN-A870,Vietnam Airlines,Oct 2016 (7 years),
727,A306,EP-IBB,Iran Air,Jan 1994 (30 years),
145281,E145,N829HK,,2000 (24 years),
0250,AT43,N913FX,FedEx,Aug 1991 (32 years),
37840,B748,D-ABYQ,Lufthansa,Jul 2014 (9 years),
145060,E145,N160EC,ECC Leasing Company,1998 (26 years),
35086,B737,4L-GTI,Georgian Airways,May 2008 (15 years),
385,A359,9V-SHN,Singapore Airlines,Jan 2020 (4 years),
0047,AT43,N912FX,FedEx Feeder,May 1987 (36 years),
41327,B738,B-1747,China Southern Airlines,Feb 2015 (9 years),
44783,B738,SP-RKI,Ryanair,Apr 2017 (6 years),
24422,B752,N660DL,Delta Air Lines,Jun 1990 (33 years),
35676,B77W,F-GSQP,Air France,Jun 2006 (17 years),
41873,B762,18-46053,United States - Air Force,Jul 2020 (3 years),
00941,A321,9H-CGE,SmartLynx,Jan 1999 (25 years),
17000761,E75L,N641QX,Alaska Airlines,2018 (6 years),
36351,B739,N236AK,Alaska Airlines,Apr 2016 (7 years),
09370,A20N,B-30DL,China Eastern Airlines,Jan 2020 (4 years),
08739,A20N,B-305E,China Southern Airlines,Jan 2019 (5 years),
38726,B739,PK-LKM,Lion Air,Dec 2012 (11 years),
36898,B738,N500WR,Southwest Airlines,Jun 2014 (9 years),
390,DH8C,C-FDDG,PAL Aerospace,Oct 1994 (29 years),
27839,B737,N705SW,Southwest Airlines,Mar 1998 (26 years),
42123,B77W,HL8011,Korean Air,May 2015 (8 years),
32464,B737,N460WN,Southwest Airlines,Apr 2004 (19 years),
38085,B789,4X-EDH,El Al,Oct 2018 (5 years),
4322,DH8D,D2-EUQ,Heli Malongo Airways,2010 (14 years),
10526,A21N,9H-WAG,Wizz Air,Mar 2021 (2 years),
302,A359,EC-NCX,Iberia,Apr 2019 (4 years),
65781,B748,N626UP,UPS,Jan 2021 (3 years),
35555,B77W,RP-C7775,Philippine Airlines,May 2012 (11 years),
32605,B738,N7901A,Amazon Air,Oct 2005 (18 years),
35338,B738,JA309J,Japan Airlines,Feb 2008 (16 years),
55043,BCS3,YL-CSN,Air Baltic,Sep 2018 (5 years),
31623,B738,N76515,United Airlines,Aug 2008 (15 years),
340B-199,SF34,G-LGNA,Loganair,Jun 1990 (33 years),
17000655,E75L,N258SY,Delta Air Lines,Apr 2017 (6 years),
40268,B738,A6-FER,FlyDubai,Oct 2014 (9 years),
11454,A21N,EC-OBY,Iberia Express,Jul 2023 (Brand new),
38930,B738,B-5738,China Southern Airlines,Apr 2013 (10 years),
10757,A21N,HA-LZI,Wizz Air,Nov 2021 (2 years),
17000116,E75S,C-FFYG,Air Canada,Jan 2006 (18 years),
15464,CRJ9,N603NN,American Airlines,Apr 2019 (4 years),
17000191,E170,N878RW,Delta Air Lines,Aug 2007 (16 years),
34195,B738,VH-VZA,Qantas,Jan 2008 (16 years),
14500827,E145,HK-5329,Satena,2004 (20 years),
42279,B738,B-KJB,Greater Bay Airlines,Apr 2017 (6 years),
36589,B738,EC-LQX,Air Europa,Jul 2012 (11 years),
145212,E145,N645AE,American Airlines,Dec 1999 (24 years),
64212,B789,A7-BHJ,Qatar Airways,Oct 2020 (3 years),
41810,B738,B-7100,Donghai Airlines,Sep 2015 (8 years),
60956,B738,A6-FGC,FlyDubai,Jul 2016 (7 years),
40686,B77W,JA788A,All Nippon Airways,Jun 2010 (13 years),
60089,B738,B-7887,Kunming Airlines,Oct 2016 (7 years),
782,AT75,OY-CRV,Private owner,Mar 2008 (16 years),
4478,DH8D,TU-TSL,Air Cote d'Ivoire,Sep 2014 (9 years),
37833,B748,D-ABYI,Lufthansa,May 2013 (10 years),
145556,E145,F-GUBC,Air France,Jan 2002 (22 years),
2048,A339,N427DX,Delta Air Lines,Dec 2023 (Brand new),
19000212,E190,VH-UYY,QantasLink,2008 (16 years),
863,A306,N168UP,UPS,Jun 2005 (18 years),
19000098,E190,VH-UYO,QantasLink,2007 (17 years),
0533,A333,N802NW,Delta Air Lines,Jun 2003 (20 years),
1663,AT76,VT-IRH,IndiGo,Dec 2022 (1 year),
7779,CRJ2,C-FLKY,NovaJet,2003 (21 years),
66624,B77L,B-220F,China Cargo Airlines,Jun 2020 (3 years),
10314,CRJ7,N870DC,American Airlines,Oct 2010 (13 years),
42101,B77W,ET-APX,Ethiopian Airlines,Oct 2013 (10 years),
28785,B737,N33714,United Airlines,Sep 1998 (25 years),
421,A359,TC-LGB,Turkish Airlines,Jun 2020 (3 years),
15037,CRJ9,C-FBJZ,Air Canada,May 2005 (18 years),
33712,B772,PH-BQB,KLM,Oct 2003 (20 years),
1237,AT76,G-LMTD,Loganair,Mar 2015 (9 years),
976,AT75,RA-67695,Utair,Oct 2011 (12 years),
480,DH8B,CS-TRC,SATA Air Acores,May 1997 (26 years),
28705,B744,HS-TGY,Thai Airways,Jun 1998 (25 years),
42574,B38M,N8723Q,Southwest Airlines,Oct 2018 (5 years),
19000229,E190,B-3128,Tianjin Airlines,2008 (16 years),
25200,B763,N379AZ,Amazon Air,May 1992 (31 years),
17000921,E75L,N320SY,Delta Air Lines,2022 (2 years),
1263,AT76,PK-WHI,Wings Air,Jul 2015 (8 years),
40892,B738,9XR-WF,RwandAir,Jul 2011 (12 years),
63346,B789,LN-FNB,Norse,Jul 2019 (4 years),
28824,B738,9H-SHO,Bluebird Airways,Dec 1998 (25 years),
15020,CRJ9,N920FJ,Mesa Airlines,Mar 2004 (20 years),
4051,DH8D,OB-2195,ATSA Airlines,Aug 2001 (22 years),
19000770,E190,F-HBLO,Air France,Sep 2019 (4 years),
44391,B738,B-7379,Hainan Airlines,Apr 2017 (6 years),
35439,B788,JA850J,Zipair,Feb 2023 (1 year),
00277,A320,C-FKCO,Air Canada,Nov 1991 (32 years),
63982,B789,B-1128,China Southern Airlines,Jul 2018 (5 years),
145415,E145,N14916,JSX,Mar 2001 (23 years),
29690,B763,N171DZ,Delta Air Lines,Sep 1998 (25 years),
145578,E135,ZS-ALP,Airlink,2002 (22 years),
10210,A21N,XA-VBK,VivaAerobus,Mar 2021 (3 years),
44838,B738,9H-QEO,Ryanair,Apr 2018 (5 years),
19000174,E190,VH-UYW,QantasLink,2008 (16 years),
041,A359,9V-SME,Singapore Airlines,Jul 2016 (7 years),
006,DH8A,P2-MCG,PNG Air,Aug 1984 (39 years),
19000248,E190,XA-JAC,Aeromexico Connect,2009 (15 years),
31655,B739,N38443,United Airlines,Aug 2010 (13 years),
15182,CRJ9,C-FWNL,Avmax,2008 (16 years),
44604,B38M,D-AMAZ,TUI fly,Apr 2019 (4 years),
144,A359,HL7578,Asiana Airlines,Sep 2017 (6 years),
10172,A20N,HK-5353,Avianca,Oct 2020 (3 years),
37907,B738,B-5832,Shanghai Airlines,Jul 2013 (10 years),
11786,A20N,CC-DIG,JetSMART,Jan 2024 (Brand new),
09321,A20N,B-30D2,China Eastern Airlines,Dec 2019 (4 years),
145115,E145,N625AE,American Airlines,Feb 1999 (25 years),
55036,BCS3,HB-JCP,Swiss,Jul 2018 (5 years),
33778,B77W,AP-BHV,Pakistan International Airlines,Dec 2006 (17 years),
145587,E145,5N-BZX,Rano Air,2002 (22 years),
39142,B738,B-7083,Shenzhen Airlines,Nov 2015 (8 years),
19000666,E190,ZS-YZB,Airlink,Apr 2014 (9 years),
11156,A21N,VT-RTC,Air India,Mar 2023 (1 year),
43304,B38M,A4O-MJ,Oman Air,Jun 2019 (4 years),
25324,B752,N422UP,UPS,Oct 1991 (32 years),
10309,A20N,B-322F,China Southern Airlines,Feb 2021 (3 years),
39016,B738,HL8336,Jeju Air,Aug 2012 (11 years),
39127,B738,B-5786,Shandong Airlines,Jul 2013 (10 years),
559,A306,N740FD,FedEx,Apr 1990 (33 years),
29669,B738,OK-TVF,Smartwings,Apr 2005 (18 years),
35190,B738,N592AS,Alaska Airlines,Jan 2008 (16 years),
19000458,E195,PR-AYW,Azul Linhas Aereas,2011 (13 years),
65891,B38M,EI-HMW,Ryanair,Mar 2022 (2 years),
7726,CRJ2,N936SW,Delta Connection,Dec 2002 (21 years),
25762,B763,HL7515,Asiana Airlines,Apr 1997 (26 years),
145709,E145,UR-DNT,Windrose Airlines,Mar 2003 (21 years),
17000235,E75S,N201JQ,Delta Air Lines,Jul 2008 (15 years),
15111,CRJ9,EC-JZS,Air Nostrum,Nov 2006 (17 years),
34488,B788,JA801A,All Nippon Airways,Sep 2011 (12 years),
0317,A332,CS-TOK,TAP Air Portugal,Dec 1999 (24 years),
17000217,E75S,N133HQ,American Airlines,Mar 2008 (16 years),
204,DH8A,5Y-VVR,Bluebird Aviation,Feb 1990 (34 years),
41984,B762,17-46037,United States - Air Force,Feb 2019 (5 years),
37767,B738,F-HTVT,Transavia,May 2012 (11 years),
11221,A21N,A9C-NF,Gulf Air,Feb 2023 (1 year),
27618,B763,VP-BXW,Azur Air,Nov 1998 (25 years),
1418,AT46,HK-5349,Clic,Dec 2019 (4 years),
28086,B744,D-ABVO,Lufthansa,May 1996 (27 years),
29600,B739,PH-BXP,KLM,Aug 2001 (22 years),
55210,BCS3,F-HZUT,Air France,Jan 2023 (1 year),
67485,B38M,N8837Q,Southwest Airlines,Dec 2022 (1 year),
11333,A20N,TC-LUY,AJet,Jan 2023 (1 year),
29811,B737,N786SW,Southwest Airlines,Oct 2000 (23 years),
37520,B738,EI-EBC,Ryanair,Jan 2009 (15 years),
34951,B737,N249WN,Southwest Airlines,Jul 2006 (17 years),
38689,B739,N947DZ,Delta Air Lines,Apr 2013 (10 years),
10819,A21N,N458AL,American Airlines,Jul 2022 (1 year),
26957,B752,N681DA,Delta Air Lines,Jan 1993 (31 years),
62781,B739,N913DU,Delta Air Lines,Dec 2018 (5 years),
11036,A21N,N506DA,Delta Air Lines,Oct 2022 (1 year),
0738,A332,PH-AOD,KLM,Apr 2006 (17 years),
42557,B38M,N8920Q,Southwest Airlines,Nov 2023 (Brand new),
42059,B738,RA-73319,Nordwind Airlines,Oct 2016 (7 years),
00403,A320,C-FNVU,Air Canada,Jan 1993 (31 years),
4395,DH8D,VT-SUI,SpiceJet,Nov 2011 (12 years),
1023,A333,OH-LTP,Finnair,Apr 2009 (14 years),
41910,B762,21-46086,United States - Air Force,Aug 2023 (Brand new),
41222,B738,RA-73096,Aeroflot,Jul 2016 (7 years),
10162,CRJ7,N668CA,Delta Connection,Aug 2004 (19 years),
66912,B77L,D-ALFI,Lufthansa Cargo,Sep 2020 (3 years),
30607,B744,N485MC,Atlas Air,Jul 2000 (23 years),
29627,B738,N3755D,Delta Air Lines,Jul 2001 (22 years),
145622,E145,N13566,AeroVision International,Jul 2002 (21 years),
62580,B738,PH-BCK,KLM,Apr 2019 (4 years),
31963,B739,N852DN,Delta Air Lines,Jan 2016 (8 years),
10160,CRJ7,N708PS,American Airlines,Aug 2004 (19 years),
17000197,E75S,N221JQ,Delta Air Lines,2007 (17 years),
37388,B789,HL8390,Korean Air,Jan 2021 (3 years),
19000675,E190,YV3052,Conviasa,2014 (10 years),
0199,A343,YV3507,Conviasa,Oct 1997 (26 years),
29522,B738,N921AN,American Airlines,Sep 1999 (24 years),
61243,B38M,C-GMEX,Air Canada,Aug 2021 (2 years),
4622,DH8D,S2-AKD,Biman Bangladesh Airlines,Nov 2020 (3 years),
60639,B78X,G-ZBLC,British Airways,Sep 2020 (3 years),
09552,A20N,B-320M,Spring Airlines,Oct 2020 (3 years),
28615,B738,HL7556,Jin Air,Jan 2000 (24 years),
30009,B763,D-ABUK,Condor,Mar 1999 (24 years),
08799,A21N,ZK-NNE,Air New Zealand,Apr 2019 (4 years),
33563,B738,TC-SOR,SunExpress,Mar 2004 (20 years),
36350,B739,N483AS,Alaska Airlines,Aug 2015 (8 years),
10332,CRJ7,EZ-B024,Turkmenistan Airlines,Mar 2012 (12 years),
33597,B738,VT-SLH,SpiceJet,Sep 2006 (17 years),
1218,AT46,JA02JC,Japan Air Commuter,Aug 2017 (6 years),
19000004,E190,N178JB,JetBlue Airways,Aug 2004 (19 years),
41568,B738,B-1795,Hainan Airlines,Feb 2015 (9 years),
41484,B738,B-7376,China Eastern Airlines,Jan 2016 (8 years),
1063,AT76,PK-WGG,Wings Air,Dec 2012 (11 years),
15439,CRJ9,EI-FPU,SAS,Oct 2017 (6 years),
33027,B738,PK-CMS,Sriwijaya Air,Apr 2006 (17 years),
39132,B738,B-5736,Shenzhen Airlines,May 2013 (10 years),
24568,B742,B-HVX,Cathay Pacific Cargo,Feb 1990 (34 years),
19000441,E190,CS-TPP,TAP Air Portugal,May 2011 (12 years),
17000490,E75L,N207AN,American Airlines,Jun 2015 (8 years),
08005,A20N,PR-YRL,Azul Linhas Aereas,Dec 2017 (6 years),
145526,E145,F-HYOG,Amelia,2001 (23 years),
41586,B738,B-7636,Shanghai Airlines,May 2016 (7 years),
10647,A21N,VT-IMG,IndiGo,Jan 2022 (2 years),
11171,A21N,B-32E9,Spring Airlines,Feb 2023 (1 year),
340B-389,SF34,VH-ZRB,Rex,Mar 1996 (28 years),
0247,AT43,N470JF,Blue Ridge Aero Services,Apr 1991 (32 years),
0315,A333,N270AY,American Airlines,Mar 2000 (24 years),
29913,B737,N319FL,Private owner,Nov 1998 (25 years),
801,A306,N683FE,FedEx,Jun 1999 (24 years),
1057,AT76,5N-GAA,Green Africa Airways,Nov 2012 (11 years),
17000224,E75S,N135HQ,American Airlines,May 2008 (15 years),
145209,E135,209,Greece - Air Force,N/A,
0950,AT75,VQ-BLE,UTair,May 2011 (12 years),
11269,A20N,B-32E0,China Eastern Airlines,May 2023 (Brand new),
555,A306,N750FD,FedEx,Jan 1990 (34 years),
1630,A332,7T-VJB,Air Algerie,Apr 2015 (8 years),
41239,B738,RA-73099,Aeroflot,Sep 2017 (6 years),
61200,B38M,TC-SOI,SunExpress,Apr 2019 (4 years),
11517,A20N,B-50027,Tigerair Taiwan,Nov 2023 (Brand new),
43295,B38M,A4O-MB,Oman Air,Feb 2018 (6 years),
25196,B763,C-GXAJ,Cargojet Airways,Mar 1992 (32 years),
24048,B744,G-BNLF,British Airways,Feb 1990 (34 years),
7220,CRJ2,C-FOEO,Bombardier,Dec 1995 (28 years),
29677,B738,F-GZHF,Transavia,Jun 2009 (14 years),
41301,B738,B-5692,Suparna Airlines,Oct 2012 (11 years),
7436,CRJ2,EW-303PJ,Belavia,Oct 2000 (23 years),
7837,CRJ2,N8837B,Delta Connection,2003 (21 years),
797,A306,D-AEAM,DHL,Nov 1999 (24 years),
258,A35K,B-LXH,Cathay Pacific,Nov 2018 (5 years),
35377,B737,B-5247,China Southern Airlines,Jul 2009 (14 years),
34984,B738,TC-SPC,SunExpress,Mar 2011 (13 years),
37651,B77W,HL8275,Korean Air,May 2013 (10 years),
17000932,E75L,N304KM,American Airlines,Dec 2022 (1 year),
63804,B738,SU-GEL,Egyptair,Aug 2017 (6 years),
1241,AT76,PR-AQZ,Azul Linhas Aereas,Mar 2015 (9 years),
1319,A332,VH-XFE,Virgin Australia,May 2012 (11 years),
29460,B764,N76065,United Airlines,Apr 2002 (21 years),
10998,A21N,N513DA,Delta Air Lines,Sep 2022 (1 year),
40566,B763,N283CM,21 Air,Jan 2011 (13 years),
42748,B739,N66825,United Airlines,May 2014 (9 years),
1439,AT76,VT-RKJ,Alliance Air,Jun 2017 (6 years),
61295,B738,HS-DBV,Nok Air,Feb 2016 (8 years),
17000537,E75L,N225NN,American Airlines,Jan 2016 (8 years),
0314,AT43,N916FX,FedEx,Jan 1992 (32 years),
19000207,E190,B-3127,Tianjin Airlines,2008 (16 years),
145160,E145,N636AE,American Airlines,Jul 1999 (24 years),
4136,DH8D,G-JECP,Flybe,Aug 2006 (17 years),
1155,AT76,RDPL-34225,Lao Airlines,May 2014 (9 years),
10002,A20N,EC-NFZ,Iberia,Sep 2019 (4 years),
1189,AT76,RDPL-34228,Lao Airlines,Nov 2014 (9 years),
61272,B738,B-7630,Donghai Airlines,Mar 2016 (7 years),
42722,B763,N135FE,FedEx,May 2016 (7 years),
28488,B752,N724TW,Private owner,Aug 1999 (24 years),
0407,A333,C-GTSD,Air Transat,May 2001 (22 years),
10295,CRJ7,N793SK,United Airlines,Nov 2009 (14 years),
37670,B748,VQ-BRJ,AirBridgeCargo Airlines,Jul 2013 (10 years),
17000653,E75L,N741YX,United Airlines,Mar 2017 (7 years),
29743,B772,N777AZ,Arizona Cardinals,Feb 2002 (22 years),
38684,B739,N942DZ,Delta Air Lines,Nov 2012 (11 years),
09302,A21N,B-30E2,China Southern Airlines,Apr 2020 (3 years),
42326,B77W,A6-EPG,Emirates,Nov 2015 (8 years),
33736,B744,B-18212,China Airlines,Mar 2005 (19 years),
39862,B738,F-HUYZ,Transavia,Jul 2015 (8 years),
34023,B737,N7889A,Southwest Airlines,Oct 2005 (18 years),
29753,B737,N611AS,Alaska Airlines,Sep 1999 (24 years),
41020,B738,VH-YWD,Virgin Australia,Oct 2017 (6 years),
10077,A21N,B-58204,Starlux,Oct 2020 (3 years),
08239,A20N,N331FR,Frontier,May 2018 (5 years),
09524,A21N,RA-73028,North-West Air Company,Nov 2020 (3 years),
38091,B77L,N702GT,Atlas Air,Aug 2012 (11 years),
10863,A20N,HB-AYP,easyJet,May 2022 (1 year),
25885,B752,B-2820,SF Airlines,Jul 1992 (31 years),
10319,A21N,EI-LRH,Aer Lingus,Mar 2021 (3 years),
1398,A333,B-LNP,Hong Kong Airlines,Mar 2013 (11 years),
61291,B38M,B-224A,Donghai Airlines,Apr 2022 (1 year),
17000098,E170,N862RW,United Airlines,Sep 2005 (18 years),
09053,A20N,B-309S,Air China,Jun 2019 (4 years),
10900,A21N,VT-IBB,IndiGo,Nov 2022 (1 year),
37647,B77W,HL8216,Korean Air,Apr 2011 (12 years),
30277,B737,N7883A,Southwest Airlines,Aug 2001 (22 years),
60590,B738,EC-MVY,Air Europa,Jun 2018 (5 years),
275,DH8A,PH-CGA,Dutch Caribbean Coast Guard,May 1991 (32 years),
0859,A333,N820NW,Delta Air Lines,Aug 2007 (16 years),
1422,AT76,PK-GJR,Citilink,May 2017 (6 years),
4120,DH8D,G-JECN,Private owner,Feb 2006 (18 years),
