vie,6:55 AM,SM2990,Hurghada (HRG),Air Cairo,A20N (SU-BUY),,Landed 6:47 AM,Sunday Mar 24,arrivals
vie,7:20 AM,FR1533,Milan (BGY),Ryanair,B738 (9H-QFA),,Landed 7:00 AM,Sunday Mar 24,arrivals
vie,7:20 AM,OS788,Bucharest (OTP),Austrian Airlines,A320 (OE-LZA),,Landed 7:06 AM,Sunday Mar 24,arrivals
vie,7:30 AM,PC1673,Ankara (ESB),Pegasus,A20N (TC-NCK),,Landed 7:09 AM,Sunday Mar 24,arrivals
vie,8:05 AM,OS860,Tel Aviv (TLV),Austrian Airlines,A321 (OE-LBB),,Landed 7:45 AM,Sunday Mar 24,arrivals
vie,8:10 AM,OS66,Chicago (ORD),Austrian Airlines,B772 (OE-LPA),,Landed 7:40 AM,Sunday Mar 24,arrivals
vie,8:15 AM,OS90,New York (EWR),Austrian Airlines (my Sound of Austria Livery),B772 (OE-LPD),,Landed 7:29 AM,Sunday Mar 24,arrivals
vie,8:15 AM,OS218,Frankfurt (FRA),Austrian Airlines,A320 (OE-LBW),,Landed 8:09 AM,Sunday Mar 24,arrivals
vie,8:15 AM,OS240,Berlin (BER),Austrian Airlines (Star Alliance Livery),A320 (OE-LBZ),,Landed 8:02 AM,Sunday Mar 24,arrivals
vie,8:25 AM,OS88,New York (JFK),Austrian Airlines,B763 (OE-LAY),,Landed 8:03 AM,Sunday Mar 24,arrivals
vie,8:25 AM,SN2901,Brussels (BRU),Brussels Airlines,A319 (OO-SSB),,Landed 8:11 AM,Sunday Mar 24,arrivals
vie,8:25 AM,BR61,Bangkok (BKK),EVA Air,B78X (B-17806),,Landed 8:31 AM,Sunday Mar 24,arrivals
vie,8:30 AM,TK1883,Istanbul (IST),Turkish Airlines,A359 (TC-LGP),,Landed 7:55 AM,Sunday Mar 24,arrivals
vie,8:30 AM,XQ190,Antalya (AYT),SunExpress,B38M (TC-SOJ),,Landed 8:06 AM,Sunday Mar 24,arrivals
vie,8:40 AM,OS94,Washington (IAD),Austrian Airlines,B763 (OE-LAE),,Landed 7:59 AM,Sunday Mar 24,arrivals
vie,8:40 AM,LH2324,Munich (MUC),Lufthansa (Star Alliance Livery),A319 (D-AILP),,Landed 8:33 AM,Sunday Mar 24,arrivals
vie,8:45 AM,AC886,Toronto (YYZ),Air Canada,B788 (C-GHPV),,Landed 8:35 AM,Sunday Mar 24,arrivals
vie,8:45 AM,OS74,Montreal (YUL),Austrian Airlines,B763 (OE-LAZ),,Landed 8:13 AM,Sunday Mar 24,arrivals
vie,8:45 AM,LX1574,Zurich (ZRH),Swiss (Star Alliance Livery),A320 (HB-IJN),,Landed 8:58 AM,Sunday Mar 24,arrivals
vie,8:45 AM,OS308,Copenhagen (CPH),Austrian Airlines,A321 (OE-LBF),,Landed 8:27 AM,Sunday Mar 24,arrivals
vie,8:50 AM,W62828,Larnaca (LCA),Wizz Air,A320 (HA-LYT),,Landed 8:17 AM,Sunday Mar 24,arrivals
vie,8:55 AM,OS378,Amsterdam (AMS),Austrian Airlines (Retro Livery),A320 (OE-LBO),,Landed 8:43 AM,Sunday Mar 24,arrivals
vie,8:55 AM,OS730,Podgorica (TGD),Austrian Airlines,E195 (OE-LWB),,Landed 8:37 AM,Sunday Mar 24,arrivals
vie,9:05 AM,OS420,Paris (CDG),Austrian Airlines,A20N (OE-LZQ),,Landed 8:52 AM,Sunday Mar 24,arrivals
vie,9:05 AM,OS502,Rome (FCO),Austrian Airlines,A320 (OE-LZB),,Landed 8:46 AM,Sunday Mar 24,arrivals
vie,9:10 AM,OU440,Zagreb (ZAG),Croatia Airlines,DH8D (9A-CQD),,Landed 9:03 AM,Sunday Mar 24,arrivals
vie,9:15 AM,FR8193,Milan (BGY),Lauda Europe,A320 (9H-LMB),,Landed 8:49 AM,Sunday Mar 24,arrivals
vie,9:15 AM,JU600,Belgrade (BEG),AirSERBIA,AT76 (YU-ASA),,Landed 9:10 AM,Sunday Mar 24,arrivals
vie,9:15 AM,OS458,London (LHR),Austrian Airlines,A20N (OE-LZN),,Landed 8:55 AM,Sunday Mar 24,arrivals
vie,9:20 AM,KM514,Malta (MLA),Air Malta,A20N (9H-NEE),,Landed 8:47 AM,Sunday Mar 24,arrivals
vie,9:20 AM,TU642,Tunis (TUN),Tunisair,A20N (TS-IMA),,Landed 9:04 AM,Sunday Mar 24,arrivals
vie,9:25 AM,VY8714,Barcelona (BCN),Vueling,A320 (EC-MYC),,Landed 9:13 AM,Sunday Mar 24,arrivals
vie,9:35 AM,OS200,Frankfurt (FRA),Austrian Airlines,A321 (OE-LBD),,Landed 9:27 AM,Sunday Mar 24,arrivals
vie,9:40 AM,PC901,Istanbul (SAW),Pegasus,A21N (TC-RBU),,Landed 9:38 AM,Sunday Mar 24,arrivals
vie,9:45 AM,OS112,Munich (MUC),Austrian Airlines,A320 (OE-LBX),,Landed 9:45 AM,Sunday Mar 24,arrivals
vie,10:00 AM,A3860,Athens (ATH),Aegean Airlines,-,,Unknown,Sunday Mar 24,arrivals
vie,10:05 AM,W42884,Pristina (PRN),Wizz Air,A21N (9H-WAC),,Landed 9:34 AM,Sunday Mar 24,arrivals
vie,10:10 AM,FR4768,Bologna (BLQ),Lauda Europe,A320 (9H-LMJ),,Landed 10:03 AM,Sunday Mar 24,arrivals
vie,10:15 AM,OS178,Stuttgart (STR),Austrian Airlines,E195 (OE-LWG),,Landed 10:05 AM,Sunday Mar 24,arrivals
vie,10:25 AM,FR748,Riga (RIX),Ryanair,B738 (SP-RKN),,Landed 9:54 AM,Sunday Mar 24,arrivals
vie,10:25 AM,OS562,Zurich (ZRH),Austrian Airlines,A320 (OE-LBV),,Landed 10:32 AM,Sunday Mar 24,arrivals
vie,10:30 AM,OS482,Bari (BRI),Austrian Airlines,A320 (OE-LBQ),,Landed 10:10 AM,Sunday Mar 24,arrivals
vie,10:35 AM,FR199,Vilnius (VNO),Lauda Europe,A320 (9H-IHH),,Landed 10:26 AM,Sunday Mar 24,arrivals
vie,10:40 AM,FR86,Brussels (CRL),Lauda Europe,A320 (9H-LON),,Landed 10:39 AM,Sunday Mar 24,arrivals
vie,10:45 AM,OS202,Frankfurt (FRA),Austrian Airlines,A20N (OE-LZO),,Landed 10:44 AM,Sunday Mar 24,arrivals
vie,10:50 AM,FR181,Thessaloniki (SKG),Lauda Europe,A320 (9H-LMH),,Landed 10:37 AM,Sunday Mar 24,arrivals
vie,10:50 AM,EI660,Dublin (DUB),Aer Lingus,A320 (EI-DEF),,Landed 10:40 AM,Sunday Mar 24,arrivals
vie,10:55 AM,AY1471,Helsinki (HEL),Finnair,A319 (OH-LVH),,Landed 10:36 AM,Sunday Mar 24,arrivals
vie,10:55 AM,FR50,Venice (TSF),Ryanair,B38M (9H-VUT),,Landed 10:21 AM,Sunday Mar 24,arrivals
vie,11:00 AM,FR946,Krakow (KRK),Lauda Europe,A320 (9H-LMG),,Landed 11:01 AM,Sunday Mar 24,arrivals
vie,11:10 AM,OS572,Geneva (GVA),Austrian Airlines,E195 (OE-LWK),,Landed 11:07 AM,Sunday Mar 24,arrivals
vie,11:15 AM,AF1138,Paris (CDG),Air France,A320 (F-GKXN),,Landed 11:40 AM,Sunday Mar 24,arrivals
vie,11:15 AM,FR4166,Lisbon (LIS),Ryanair,B738 (EI-EKF),,Landed 10:51 AM,Sunday Mar 24,arrivals
vie,11:15 AM,OS176,Hamburg (HAM),Austrian Airlines,A320 (OE-LBN),,Landed 11:11 AM,Sunday Mar 24,arrivals
vie,11:25 AM,FR730,London (STN),Ryanair,B38M (EI-IJC),,Landed 11:09 AM,Sunday Mar 24,arrivals
vie,11:25 AM,OS152,Dusseldorf (DUS),Austrian Airlines,A320 (OE-LXE),,Landed 11:13 AM,Sunday Mar 24,arrivals
vie,11:25 AM,OS422,Nice (NCE),Austrian Airlines,A320 (OE-LZF),,Landed 11:14 AM,Sunday Mar 24,arrivals
vie,11:30 AM,TP1270,Lisbon (LIS),TAP Air Portugal,A20N (CS-TVD),,Landed 11:16 AM,Sunday Mar 24,arrivals
vie,11:30 AM,KL1845,Amsterdam (AMS),KLM,B738 (PH-BCD),,Canceled,Sunday Mar 24,arrivals
vie,11:35 AM,OS352,Brussels (BRU),Austrian Airlines,A321 (OE-LBC),,Landed 11:23 AM,Sunday Mar 24,arrivals
vie,11:40 AM,IB3120,Madrid (MAD),Iberia (Oneworld Livery),A20N (EC-NFZ),,Landed 11:19 AM,Sunday Mar 24,arrivals
vie,11:45 AM,OS204,Frankfurt (FRA),Austrian Airlines,A320 (OE-LXC),,Landed 11:33 AM,Sunday Mar 24,arrivals
vie,11:45 AM,OS392,Barcelona (BCN),Austrian Airlines,E195 (OE-LWI),,Landed 11:35 AM,Sunday Mar 24,arrivals
vie,11:50 AM,OS372,Amsterdam (AMS),Austrian Airlines,A320 (OE-LXA),,Landed 12:20 PM,Sunday Mar 24,arrivals
vie,11:55 AM,OS402,Marseille (MRS),Austrian Airlines,A320 (OE-LXB),,Landed 11:27 AM,Sunday Mar 24,arrivals
vie,11:55 AM,W45701,London (LGW),Wizz Air,A21N (9H-WNB),,Landed 11:53 AM,Sunday Mar 24,arrivals
vie,12:00 PM,OS292,Hannover (HAJ),Austrian Airlines,A320 (OE-LZA),,Landed 11:38 AM,Sunday Mar 24,arrivals
vie,12:00 PM,OS412,Paris (CDG),Austrian Airlines,A320 (OE-LBP),,Landed 11:57 AM,Sunday Mar 24,arrivals
vie,12:00 PM,OS714,Budapest (BUD),Austrian Airlines,E195 (OE-LWD),,Landed 12:09 PM,Sunday Mar 24,arrivals
vie,12:05 PM,OS598,Krakow (KRK),Austrian Airlines,E195 (OE-LWN),,Landed 12:07 PM,Sunday Mar 24,arrivals
vie,12:05 PM,OS706,Prague (PRG),Austrian Airlines,E195 (OE-LWL),,Landed 11:49 AM,Sunday Mar 24,arrivals
vie,12:08 PM,JSG253,Prague (PRG),JetStream,C650 (HA-JEX),,Landed 12:12 PM,Sunday Mar 24,arrivals
vie,12:10 PM,OS522,Venice (VCE),Austrian Airlines (Star Alliance Livery),E195 (OE-LWH),,Landed 11:43 AM,Sunday Mar 24,arrivals
vie,12:15 PM,LH2326,Munich (MUC),Lufthansa (Star Alliance Livery),A319 (D-AILP),,Landed 12:10 PM,Sunday Mar 24,arrivals
vie,12:15 PM,OS684,Zagreb (ZAG),Austrian Airlines,E195 (OE-LWP),,Landed 11:48 AM,Sunday Mar 24,arrivals
vie,12:18 PM,,Zurich (ZRH),Air X Charter,CRJ2 (9H-YOU),,Landed 12:22 PM,Sunday Mar 24,arrivals
vie,12:20 PM,OS452,London (LHR),Austrian Airlines,A20N (OE-LZR),,Landed 12:06 PM,Sunday Mar 24,arrivals
vie,12:20 PM,OS464,Manchester (MAN),Austrian Airlines,E195 (OE-LWA),,Landed 12:03 PM,Sunday Mar 24,arrivals
vie,12:20 PM,OS736,Belgrade (BEG),Austrian Airlines,E195 (OE-LWF),,Landed 12:05 PM,Sunday Mar 24,arrivals
vie,12:25 PM,DY1632,Oslo (OSL),Norwegian,B738 (LN-ENU),,Landed 12:15 PM,Sunday Mar 24,arrivals
vie,12:25 PM,EK127,Dubai (DXB),Emirates,A388 (A6-EEZ),,Landed 12:00 PM,Sunday Mar 24,arrivals
vie,12:25 PM,FR12,Barcelona (BCN),Lauda Europe,A320 (9H-LOO),,Landed 12:14 PM,Sunday Mar 24,arrivals
vie,12:30 PM,OS9172,Rhodes (RHO),Austrian Airlines,A320 (OE-LZE),,Landed 11:55 AM,Sunday Mar 24,arrivals
vie,12:33 PM,,Bratislava (BTS),-,C680,,Canceled,Sunday Mar 24,arrivals
vie,12:35 PM,FR1566,Catania (CTA),Ryanair,B738 (SP-RNK),,Landed 12:31 PM,Sunday Mar 24,arrivals
vie,12:35 PM,OS226,Berlin (BER),Austrian Airlines,E195 (OE-LWM),,Landed 12:17 PM,Sunday Mar 24,arrivals
vie,12:45 PM,FR688,Eindhoven (EIN),Lauda Europe,A320 (9H-LOU),,Landed 12:33 PM,Sunday Mar 24,arrivals
vie,12:45 PM,FR722,Pafos (PFO),Ryanair,B738 (9H-QEL),,Landed 12:28 PM,Sunday Mar 24,arrivals
vie,12:55 PM,BA700,London (LHR),British Airways,A319 (G-DBCH),,Landed 1:12 PM,Sunday Mar 24,arrivals
vie,12:55 PM,TK7758,Istanbul (SAW),AnadoluJet,B738 (TC-JFU),,Landed 12:46 PM,Sunday Mar 24,arrivals
vie,1:00 PM,FR690,Madrid (MAD),Ryanair,B738 (SP-RKT),,Landed 12:43 PM,Sunday Mar 24,arrivals
vie,1:02 PM,,Baia Mare (BAY),-,PRM1 (N72JT),,Landed 1:02 PM,Sunday Mar 24,arrivals
vie,1:05 PM,FR1574,Warsaw (WAW),Lauda Europe,A320 (9H-LMC),,Landed 12:53 PM,Sunday Mar 24,arrivals
vie,1:05 PM,TK1885,Istanbul (IST),Turkish Airlines (Star Alliance Livery),A321 (TC-JRR),,Landed 12:49 PM,Sunday Mar 24,arrivals
vie,1:05 PM,QR183,Doha (DOH),Qatar Airways,A359 (A7-ALL),,Landed 12:55 PM,Sunday Mar 24,arrivals
vie,1:10 PM,FR7367,Dublin (DUB),Lauda Europe,A320 (9H-LOT),,Landed 12:59 PM,Sunday Mar 24,arrivals
vie,1:10 PM,OS206,Frankfurt (FRA),Austrian Airlines,A320 (OE-LBW),,Landed 1:03 PM,Sunday Mar 24,arrivals
vie,1:10 PM,OS796,Sofia (SOF),Austrian Airlines,E195 (OE-LWE),,Landed 12:51 PM,Sunday Mar 24,arrivals
vie,1:15 PM,OS454,London (LHR),Austrian Airlines,A20N (OE-LZP),,Landed 1:09 PM,Sunday Mar 24,arrivals
vie,1:30 PM,MS797,Cairo (CAI),Egyptair,B738 (SU-GEE),,Landed 1:48 PM,Sunday Mar 24,arrivals
vie,1:40 PM,W42862,Malaga (AGP),Wizz Air,A321 (HA-LXO),,Landed 1:46 PM,Sunday Mar 24,arrivals
vie,1:45 PM,A9681,Tbilisi (TBS),Georgian Airways,B738 (4L-GTN),,Landed 1:18 PM,Sunday Mar 24,arrivals
vie,2:00 PM,OS784,Bucharest (OTP),Austrian Airlines,A320 (OE-LBT),,Landed 2:06 PM,Sunday Mar 24,arrivals
vie,2:00 PM,PC903,Istanbul (SAW),Pegasus (100th Livery),A21N (TC-RDP),,Landed 1:31 PM,Sunday Mar 24,arrivals
vie,2:05 PM,LX1578,Zurich (ZRH),Edelweiss Air,A320 (HB-IHY),,Landed 2:08 PM,Sunday Mar 24,arrivals
vie,2:10 PM,FR9481,Cologne (CGN),Lauda Europe,A320 (9H-LMJ),,Landed 2:22 PM,Sunday Mar 24,arrivals
vie,2:15 PM,JU602,Belgrade (BEG),AirSERBIA,A319 (YU-APD),,Landed 2:11 PM,Sunday Mar 24,arrivals
vie,2:15 PM,OS208,Frankfurt (FRA),Austrian Airlines,A320 (OE-LBX),,Landed 2:16 PM,Sunday Mar 24,arrivals
vie,2:15 PM,OS380,Amsterdam (AMS),Austrian Airlines,A320 (OE-LBL),,Landed 2:35 PM,Sunday Mar 24,arrivals
vie,2:15 PM,OS776,Skopje (SKP),Austrian Airlines,E195 (OE-LWB),,Landed 1:51 PM,Sunday Mar 24,arrivals
vie,2:20 PM,OS636,Vilnius (VNO),Austrian Airlines,E195 (OE-LWJ),,Landed 2:13 PM,Sunday Mar 24,arrivals
vie,2:30 PM,OS732,Dubrovnik (DBV),Austrian Airlines,E195 (OE-LWG),,Landed 2:25 PM,Sunday Mar 24,arrivals
vie,2:45 PM,OS802,Athens (ATH),Austrian Airlines,A320 (OE-LZD),,Landed 2:33 PM,Sunday Mar 24,arrivals
vie,2:50 PM,KE567,Seoul (ICN),Korean Air Cargo,B77L (HL8077),,Landed 2:19 PM,Sunday Mar 24,arrivals
vie,3:00 PM,OS434,Palma de Mallorca (PMI),Austrian Airlines,A320 (OE-LBU),,Landed 2:37 PM,Sunday Mar 24,arrivals
vie,3:05 PM,OS210,Frankfurt (FRA),Austrian Airlines,A320 (OE-LBQ),,Landed 3:08 PM,Sunday Mar 24,arrivals
vie,3:05 PM,OS228,Berlin (BER),Austrian Airlines,E195 (OE-LWK),,Landed 3:12 PM,Sunday Mar 24,arrivals
vie,3:05 PM,OS336,Oslo (OSL),Austrian Airlines (Star Alliance Livery),A320 (OE-LBZ),,Landed 2:54 PM,Sunday Mar 24,arrivals
vie,3:30 PM,FR1589,Malta (MLA),Lauda Europe,A320 (9H-LMP),,Landed 3:05 PM,Sunday Mar 24,arrivals
vie,3:30 PM,FR7361,Milan (BGY),Ryanair,B38M (EI-IJC),,Landed 3:27 PM,Sunday Mar 24,arrivals
vie,3:40 PM,FR1644,Rome (FCO),Lauda Europe,A320 (9H-LON),,Landed 3:23 PM,Sunday Mar 24,arrivals
vie,3:45 PM,FR9476,Naples (NAP),Lauda Europe,A320 (9H-IHH),,Landed 3:30 PM,Sunday Mar 24,arrivals
vie,3:50 PM,BA702,London (LHR),British Airways,A319 (G-EUPK),,Landed 3:39 PM,Sunday Mar 24,arrivals
vie,3:55 PM,OS742,Kosice (KSC),Austrian Airlines,E195 (OE-LWM),,Landed 3:26 PM,Sunday Mar 24,arrivals
vie,3:55 PM,W42816,Rome (FCO),Wizz Air,A21N (9H-WDI),,Landed 3:32 PM,Sunday Mar 24,arrivals
vie,4:00 PM,OS442,Valencia (VLC),Austrian Airlines,A320 (OE-LZB),,Landed 3:55 PM,Sunday Mar 24,arrivals
vie,4:00 PM,OS758,Sarajevo (SJJ),Austrian Airlines,E195 (OE-LWN),,Landed 4:01 PM,Sunday Mar 24,arrivals
vie,4:05 PM,W42858,Reykjavik (KEF),Wizz Air,A21N (9H-WBZ),,Landed 3:41 PM,Sunday Mar 24,arrivals
vie,4:10 PM,KL1847,Amsterdam (AMS),KLM,B738 (PH-HSE),,Landed 4:04 PM,Sunday Mar 24,arrivals
vie,4:15 PM,FR44,Athens (ATH),Lauda Europe,A320 (9H-LMH),,Landed 4:24 PM,Sunday Mar 24,arrivals
vie,4:15 PM,LG8853,Luxembourg (LUX),Luxair (Sumo Artwork's Livery),DH8D (LX-LQA),,Landed 4:07 PM,Sunday Mar 24,arrivals
vie,4:20 PM,OS624,Warsaw (WAW),Austrian Airlines,E195 (OE-LWA),,Landed 4:10 PM,Sunday Mar 24,arrivals
vie,4:25 PM,OS230,Berlin (BER),Austrian Airlines,A20N (OE-LZR),,Landed 4:28 PM,Sunday Mar 24,arrivals
vie,4:25 PM,OS570,Zurich (ZRH),Austrian Airlines,A320 (OE-LBP),,Landed 4:18 PM,Sunday Mar 24,arrivals
vie,4:25 PM,OS648,Sibiu (SBZ),Austrian Airlines,E195 (OE-LWF),,Landed 4:13 PM,Sunday Mar 24,arrivals
vie,4:25 PM,OS728,Podgorica (TGD),Austrian Airlines,E195 (OE-LWP),,Landed 4:15 PM,Sunday Mar 24,arrivals
vie,4:30 PM,FR9483,Bari (BRI),Lauda Europe,A320 (9H-LOO),,Landed 4:22 PM,Sunday Mar 24,arrivals
vie,4:30 PM,OS534,Florence (FLR),Austrian Airlines (Star Alliance Livery),E195 (OE-LWH),,Landed 4:25 PM,Sunday Mar 24,arrivals
vie,4:30 PM,OS746,Split (SPU),Austrian Airlines,A320 (OE-LZE),,Landed 4:00 PM,Sunday Mar 24,arrivals
vie,4:35 PM,OS154,Dusseldorf (DUS),Austrian Airlines,A320 (OE-LXA),,Landed 4:44 PM,Sunday Mar 24,arrivals
vie,4:35 PM,OS848,Tirana (TIA),Austrian Airlines,A320 (OE-LXB),,Landed 4:34 PM,Sunday Mar 24,arrivals
vie,4:40 PM,OS174,Hamburg (HAM),Austrian Airlines,A320 (OE-LBN),,Landed 4:58 PM,Sunday Mar 24,arrivals
vie,4:40 PM,OS656,Chisinau (RMO),Austrian Airlines,E195 (OE-LWD),,Landed 4:55 PM,Sunday Mar 24,arrivals
vie,4:45 PM,OS426,Nice (NCE),Austrian Airlines,A320 (OE-LXE),,Landed 4:32 PM,Sunday Mar 24,arrivals
vie,4:45 PM,OS646,Iasi (IAS),Austrian Airlines,E195 (OE-LWL),,Landed 4:30 PM,Sunday Mar 24,arrivals
vie,4:45 PM,OS104,Munich (MUC),Austrian Airlines,E195 (OE-LWE),,Landed 4:51 PM,Sunday Mar 24,arrivals
vie,4:50 PM,FR744,Fuerteventura (FUE),Lauda Europe,A320 (9H-LOW),,Landed 5:39 PM,Sunday Mar 24,arrivals
vie,4:50 PM,OS386,Malaga (AGP),Austrian Airlines,A321 (OE-LBB),,Landed 4:49 PM,Sunday Mar 24,arrivals
vie,4:50 PM,OS764,Varna (VAR),Austrian Airlines,E195 (OE-LWI),,Landed 4:39 PM,Sunday Mar 24,arrivals
vie,4:50 PM,OS810,Thessaloniki (SKG),Austrian Airlines,A320 (OE-LXC),,Landed 4:46 PM,Sunday Mar 24,arrivals
vie,4:55 PM,LO221,Warsaw (WAW),LOT,E75S (SP-LIP),,Landed 4:54 PM,Sunday Mar 24,arrivals
vie,4:55 PM,KE937,Seoul (ICN),Korean Air (200th Boeing Sticker),B77W (HL8346),,Landed 4:41 PM,Sunday Mar 24,arrivals
vie,5:10 PM,FR693,Manchester (MAN),Ryanair,B38M (9H-VUT),,Landed 4:48 PM,Sunday Mar 24,arrivals
vie,5:10 PM,OS462,London (LHR),Austrian Airlines,A20N (OE-LZO),,Landed 5:03 PM,Sunday Mar 24,arrivals
vie,5:10 PM,TK7804,Ankara (ESB),AnadoluJet,B738 (TC-JZT),,Landed 5:01 PM,Sunday Mar 24,arrivals
vie,5:13 PM,C67605,Tashkent (TAS),My Freighter,B763 (UK67010),,Landed 6:39 PM,Sunday Mar 24,arrivals
vie,5:15 PM,FR675,Nis (INI),Lauda Europe,A320 (9H-LOM),,Landed 5:06 PM,Sunday Mar 24,arrivals
vie,5:25 PM,SN2905,Brussels (BRU),Brussels Airlines,A320 (OO-SNN),,Landed 5:15 PM,Sunday Mar 24,arrivals
vie,5:30 PM,OS416,Paris (CDG),Austrian Airlines,A320 (OE-LZA),,Landed 5:10 PM,Sunday Mar 24,arrivals
vie,5:30 PM,OS710,Prague (PRG),Austrian Airlines,E195 (OE-LWJ),,Landed 5:25 PM,Sunday Mar 24,arrivals
vie,5:30 PM,PE124,St. Gallen (ACH),People's,E170 (OE-LMK),,Landed 5:13 PM,Sunday Mar 24,arrivals
vie,5:35 PM,A3862,Athens (ATH),Aegean Airlines,A320 (SX-DVK),,Landed 5:27 PM,Sunday Mar 24,arrivals
vie,5:35 PM,OS314,Stockholm (ARN),Austrian Airlines,A320 (OE-LZF),,Landed 5:17 PM,Sunday Mar 24,arrivals
vie,5:40 PM,OS212,Frankfurt (FRA),Austrian Airlines,A320 (OE-LBW),,Landed 5:54 PM,Sunday Mar 24,arrivals
vie,5:45 PM,AF1738,Paris (CDG),Air France,E190 (F-HBLV),,Landed 5:52 PM,Sunday Mar 24,arrivals
vie,5:45 PM,BA704,London (LHR),British Airways,A319 (G-DBCE),,Landed 6:02 PM,Sunday Mar 24,arrivals
vie,5:50 PM,FR9888,Copenhagen (CPH),Lauda Europe,A320 (9H-LMB),,Landed 5:33 PM,Sunday Mar 24,arrivals
vie,6:03 PM,,Naples (NAP),Lauda Europe,A320 (9H-LOS),,Landed 6:06 PM,Sunday Mar 24,arrivals
vie,6:10 PM,FR726,Varna (VAR),Lauda Europe,A320 (9H-LOA),,Landed 6:01 PM,Sunday Mar 24,arrivals
vie,6:10 PM,FR732,London (STN),Ryanair,B738 (SP-RNK),,Landed 5:57 PM,Sunday Mar 24,arrivals
vie,6:10 PM,OS18,Port Louis (MRU),Austrian Airlines,B772 (OE-LPB),,Landed 5:49 PM,Sunday Mar 24,arrivals
vie,6:15 PM,TK1887,Istanbul (IST),Turkish Airlines,B39M (TC-LYA),,Landed 6:16 PM,Sunday Mar 24,arrivals
vie,6:20 PM,OS232,Berlin (BER),Austrian Airlines,A320 (OE-LBX),,Landed 6:07 PM,Sunday Mar 24,arrivals
vie,6:20 PM,OS9504,Gran Canaria (LPA),Austrian Airlines,A321 (OE-LBE),,Landed 6:17 PM,Sunday Mar 24,arrivals
vie,6:25 PM,OS858,Tel Aviv (TLV),Austrian Airlines,A321 (OE-LBD),,Landed 6:19 PM,Sunday Mar 24,arrivals
vie,6:25 PM,TO4388,Paris (ORY),Transavia,B738 (F-GZHF),,Landed 6:20 PM,Sunday Mar 24,arrivals
vie,6:30 PM,JU604,Belgrade (BEG),AirSERBIA,AT76 (YU-ASA),,Landed 6:33 PM,Sunday Mar 24,arrivals
vie,6:30 PM,AY1475,Helsinki (HEL),Finnair,E190 (OH-LKP),,Landed 6:09 PM,Sunday Mar 24,arrivals
vie,6:32 PM,,London (LTN),Panellenic Airlines,C56X (SX-AQG),,Canceled,Sunday Mar 24,arrivals
vie,6:40 PM,BT273,Riga (RIX),Air Baltic,BCS3 (YL-ABS),,Landed 6:22 PM,Sunday Mar 24,arrivals
vie,6:40 PM,FR766,Seville (SVQ),Lauda Europe,A320 (9H-LMG),,Landed 6:56 PM,Sunday Mar 24,arrivals
vie,6:40 PM,OS9506,Tenerife (TFS),Austrian Airlines,A320 (OE-LBI),,Landed 6:29 PM,Sunday Mar 24,arrivals
vie,6:41 PM,,St. Gallen (ACH),-,C525 (OE-FSR),,Landed 6:46 PM,Sunday Mar 24,arrivals
vie,6:45 PM,OS214,Frankfurt (FRA),Austrian Airlines,E195 (OE-LWB),,Landed 6:44 PM,Sunday Mar 24,arrivals
vie,6:45 PM,SM2992,Marsa Alam (RMF),Air Cairo,A20N (SU-BUR),,Landed 6:53 PM,Sunday Mar 24,arrivals
vie,6:45 PM,OU442,Zagreb (ZAG),Croatia Airlines,DH8D (9A-CQA),,Landed 7:00 PM,Sunday Mar 24,arrivals
vie,6:50 PM,FR9856,Helsinki (HEL),Lauda Europe,A320 (9H-LOU),,Landed 6:26 PM,Sunday Mar 24,arrivals
vie,6:50 PM,OS830,Erbil (EBL),Austrian Airlines,A20N (OE-LZN),,Landed 7:01 PM,Sunday Mar 24,arrivals
vie,6:50 PM,TP1272,Lisbon (LIS),TAP Air Portugal,A320 (CS-TNT),,Landed 6:58 PM,Sunday Mar 24,arrivals
vie,6:50 PM,EK125,Dubai (DXB),Emirates,B77W (A6-EQA),,Landed 6:47 PM,Sunday Mar 24,arrivals
vie,6:55 PM,KM3514,Malta (MLA),Avion Express,A320 (9H-GKK),,Landed 6:41 PM,Sunday Mar 24,arrivals
vie,6:55 PM,PC7281,Istanbul (SAW),Pegasus,A21N (TC-RBC),,Landed 6:51 PM,Sunday Mar 24,arrivals
vie,7:00 PM,IB3122,Madrid (MAD),Iberia,A20N (EC-NTQ),,Landed 6:49 PM,Sunday Mar 24,arrivals
vie,7:05 PM,LY363,Tel Aviv (TLV),El Al,B738 (4X-EKI),,Landed 6:54 PM,Sunday Mar 24,arrivals
vie,7:10 PM,LX1582,Zurich (ZRH),Swiss (Star Alliance Livery),A320 (HB-IJM),,Landed 7:06 PM,Sunday Mar 24,arrivals
vie,7:15 PM,OS798,Sofia (SOF),Austrian Airlines,A320 (OE-LZD),,Landed 7:07 PM,Sunday Mar 24,arrivals
vie,7:15 PM,OS854,Amman (AMM),Austrian Airlines,A20N (OE-LZQ),,Landed 6:25 PM,Sunday Mar 24,arrivals
vie,7:18 PM,RHH66,Karachi (KHI),Redstar Aviation,CL60 (TC-RSF),,Landed 7:15 PM,Sunday Mar 24,arrivals
vie,7:20 PM,EW2756,Stuttgart (STR),Eurowings,A319 (D-AGWC),,Landed 7:09 PM,Sunday Mar 24,arrivals
vie,7:20 PM,LX1596,Geneva (GVA),Swiss,BCS3 (HB-JCN),,Landed 7:16 PM,Sunday Mar 24,arrivals
